id,content,label
6706,#汕头暴雨##权威发布#【关于网传潮阳区铜盂树香村涨水信息的核查情况】今天，网上出现一则网友反映潮阳区铜盂树香村涨水的信息，引发关注。该网友在网络上说：“希望引起政府的重视！整个村都被困在里面！出现死亡人数！坐标：潮阳区铜盂树香村（毗邻谷饶镇）237省道，目前水深2米左右...,0
6707,#西宁爆料#【女童坠入火车站动车下方情况紧急，解放军战士跳入缝隙救人】29日，刚刚完成在甘肃酒泉某戈壁滩驻训的周前平和其余5名战友，坐动车D2750由酒泉南前往兰州西。当晚8点10分左右，动车缓缓停在了西宁站。“解放军同志，外面有儿童坠落掉入动车车底，请帮忙救人！”动车刚停下，突然乘务员...,0
6708,寻人启事13888033164。有线索酬金10万帮忙扩散，今天上午一个十多岁小男孩在锦绣花园小区附近被人拐走了，小男孩能说出他的名字……汪雄～从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之，看到信息的兄弟姐妹留意联系人汪永超,1
6709,#小新视界#【来了;大姨妈;没让座，女孩竟被当场扒光？拒绝道德绑架！】据悉，近日在地铁上一名90后的女孩由于来了;大姨妈;没主动给阿姨让座，不但被讽刺没素质，还被当场扯掉衣服。让人想起早前的一部公益电影《拒绝道德绑架》↓现实生活中，你遇到过道德绑架吗？希望我们都能够活出自己，学会拒绝。新都资讯的...,0
6710,【外国摄影师镜头下参加航空飞镖赛中国军机美爆了】7月底至8月上旬，“航空飞镖-2018”国际军事比赛在俄罗斯首都莫斯科东南方196公里的梁赞市举办，来自中国、俄罗斯、白俄罗斯、哈萨克斯坦的空军战机在此汇聚。中国空军共派出歼-10A、歼轰-7A、轰-6K、伊尔-76、运-9共5型飞机，分别参加歼击机、歼击轰...,0
6711,谁的群最多，帮忙转发一下，一位叫徐敬的女孩，21岁，请速回雅安水城县人民医院，妈妈伤的很严重，想见她最后一面，爸爸号码：15193383486，爱心接力，好人有好报,1
6712,"万一你被歹徒挾持去自动提款机提款时,请:倒着输入你的银行卡的密码。例如你的密码是213516的話，你可以输入615312，提款机会识別到你是以倒着方式输入密码，提款机会按你要求秀出金额，但是会在匪徒不知情的情況下通知警方!请尽可能告诉给每一个人，以备不时之用。",1
6713,【;妈妈的双眼皮是去店里做的;，小学生作文《我的XX》笑死人】近日微博网友@一个抹布向前老师贴出自己班级学生的国庆作文《我的XX》。虽然是道半命题，但大多数同学都写了《我的妈妈》。这位老师感叹：现在的妈妈不一样了！现在的学生更不一样了！↓↓↓|妈妈的双眼...,0
6714,：河南登封市市医院：昨天凌晨二点二十三分，三名男女生感染H7N9病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃魚，鸡，凉皮，冷面类，酸菜，特别是鸡，鸭，草魚，酸菜魚，水煮魚，目前河南有3167个已感染。收到马上发给你关心的人，最好是群友。为了您的健康，请转发。暴雨水污染严重，少买鸡，鱼吃。请互相转发，为了大家的健康。,1
6715,【特朗普扬言对华追加关税全球哗然白宫急灭火】美国总统特朗普日前表示，将要求美国贸易代表考虑对中国追加1千亿美元关税，此话一出引发全球哗然，白宫官员随即急忙“灭火”，解释特朗普的1千亿美元指的应该是进口商品价值而不是征税总额，追加关税“没有任何一项会立即生效”&gt;&gt;,0
6716,【美游客爆料：日连锁酒店配书公然否认南京大屠杀】赴日旅行的网友@KatAndSid发布消息称，在其居住的东京APA酒店客房中，放置大量由该酒店集团CEO所写的右翼书籍，书里否认南京大屠杀和韩国慰安妇的存在，并称“所谓日本犯下的罪行，是美国为投下原子弹而编造的谎言”。,0
6717,#北京突发#@北京人不知道的北京事儿北京的朋友们注意一下：强烈呼吁：大家关好门窗，不确定是否有有害气体。北京地区距离塘沽直线150公里，现时风速3-4级，时速21.6KM/小时，预计7小时吹到北京，今天日出5:23，请大家在日出前关好门窗，明晨尽量带口罩外出！预防为主吧！,1
6718,【兰格信息】唐山市发布2018年非采暖季钢铁企业错峰生产征求意见稿，文件提出非采暖季各钢企高炉限产10-15％，8个月总限产近1000万吨。#焦炭期货##铁矿石期货##股市##期货##螺纹钢期货##财经#,0
6719,北京时间3月12日消息，在83版《西游记》中扮演孙悟空的演员六小龄童（章金莱），3月12日早上八点半病逝于浙江绍兴慈济医院，享年53岁。如果他给你的童年带去了无数欢乐，如果你觉得他是无可超越的经典，请默默的转发，让更多人祝愿猴哥·一路走好！我在:2203县道,1
6720,【湖南衡阳交警疑似碰瓷执法？调查处理结果出来了】6月13日下午，网上开始流传一段“湖南衡阳交警疑似碰瓷执法”的视频，引起舆论关注。视频中，一名“警察”在未与车辆接触的情况下倒地，被网友称为碰瓷执法。今天，湖南省衡阳市公安局发布情况通报，称辅警并未与当事人车辆接触而倒地，行为不当停职调查。|关注|湖...,0
6721,【现场监控视频：八达岭野生动物园#两女游客遭老虎袭击#1死1伤】几名游客自驾进北京八达岭野生动物园，一女性中途下车，被身后一老虎拖走，随后同车两人追上去也被老虎攻击。事件造成1死1伤。目前动物园暂停营业。|,0
6722,急找孩子，求转，求帮忙实验小学寻人启事13759695559帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张静杰13759695559,1
6723,#吉林幼儿园中毒事件#【专家组：未检出“溴敌隆”成分】吉林市船营区通报：3月9日，春芽中东幼儿园3名幼儿出现低热、呕吐等症状。此后有10名幼儿在吉大一院检出溴敌隆呈阳性。国家卫计委派专家组复核，结论为大肠菌群超标引起食源性疾病，未检出溴敌隆成分。|春芽中东幼...,0
6724,中国天气网讯中央气象台7月26日06时继续发布高温橙色预警：预计26日白天，江南、华南、江淮、江汉、黄淮西部和南部、四川盆地东部、重庆、贵州北部和东部以及新疆南疆盆地等地有35～39℃的高温天气，其中，浙江中西部、安徽南部、江苏西南部、江西北部、湖北东南部和西部、湖南西北部和东部、重庆...,0
6725,【巨鹿实验中学被认定为中小学国防教育示范学校】教育部近日发布通知，公布2018年中小学国防教育示范学校名单，河北81所学校被认定为中小学国防教育示范学校，其中，我县实验中学成为义务阶段（初中）示范学校。教育部将在“十三五”期间持续开展示范学校认定公布工作，对经遴选认定的...,0
6726,孩子幼儿园刚才发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！,1
6727,【福州沿海多地学校停课：“鲇鱼”来了！】据中央气象台，今天凌晨4点40分前后，今年第17号台风“鲇鱼”在福建泉州市惠安县沿海登陆，登陆时中心附近最大风力12级。预计将给福建东部、浙江东南部和台湾南部局地带来特大暴雨，福州沿海多地学校停课2-3天，南铁、广铁等上百趟列车停运。小伙伴们注意防...,0
6728,110已证实不是假的！大家注意：家里有孩子的大人都看好了，河南省来了1000多外地人专偷小孩抢小孩的郑州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会！,1
6729,5.12一定不去影院，大家一起为《贞子》票房为零，做努力！中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让贞子3D5月12日票房为零。朋友们，必须转起转起！！！,1
6730,【反对派拉布拉到立会收炉】今届立法会最后一次大会于拉布中结束，病人组织所期昐、有关医委会改革的《2016年医生(注册)条例草案》亦终被拖垮！草案未能如期完成审议，连同解决骨灰龛注册问题及提升消防安全的修订条例草案亦被拉倒。,0
6731,致敬#中国英雄机长#刘传健！川航3U8633航班在万米高空驾驶舱玻璃突然破裂，副驾驶半个身子被吸出窗外，仪器毁坏……机组人员成功将飞机备降。一图看懂，史诗级备降↓↓↓（解放日报）,0
6732,《中华人民共和国食品安全法》规定，禁止生产经营腐败变质、油脂酸败、霉变生虫、污秽不洁、混有异物、掺假掺杂或者感官性状异常的食品、食品添加剂；（待续）,0
6733,【脑梗塞是怎样形成的？】血液经由颈动脉流向脑动脉。如果颈动脉形成斑块，造成狭窄，那么流向脑动脉的血液就会减少，大脑就会缺血。另外，颈动脉斑块的表面比较粗糙，血小板等成分容易集聚在上面形成血栓，血栓脱落后就随着血液进入脑血管，阻塞脑血管；如果颈动脉斑块破裂，那么破裂的斑块也会随着血,0
6734,#一医微新闻#【为他人着想捐献热血分享生命】为纪念第十五个世界献血者日，6月14日，宜昌市最美献血者（志愿者）评选颁奖暨无偿献血爱心林、爱心路启用仪式在磨基山脚下举行，@宜昌一医药学部无偿献血志愿服务分队参加此次活动。#健康宜昌#@宜昌一医血液内科@宜昌一医输血科@首都献血@首都献血哥-王小军@宜昌发布@宜昌同城,0
6735,#央视中文国际#【起底;网络水军;谁是谣言推手？】去年5月以来，公安部开展了打击“网络水军”行动，查获并关停涉嫌非法炒作的网络账号5000多个，涉及网上恶意炒作信息数千万条。这些潜伏在网络世界的“水军”，到底有什么;神通广大;呢？CCTV4的微...,0
6736,谁的群最多，帮忙转一下，找一名职中学生，叫刘冻雪，16岁，请速回鲁甸县医院，妈妈在地震伤的很严重，想最后见她一面，姐姐号码：13751977218，爱心接力，不转对不起自己，好人有好报,1
6737,现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！没有孩子的也请友情转！,1
6738,幼儿园发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！,1
6739,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒看到就转转吧我们都会有孩子谢谢你2菏泽·牡丹区北城街区,1
6740,【查孩子考分要靠商业app，想知道排名就得付费】近日，安徽亳州市区风华中学一位学生家长向媒体反映，在老师的推荐下，很多家长在手机上安装了一个叫“好分数”的软件，主要功能是查分，如果您还想知道孩子的考试名次，就需要付费了。通过收费看排名，有些家长不理解，特别是一些学校经常更换此类应用,0
6741,最近天气太热了，门诊的痛风患者越来越多。再次提醒痛风和高尿酸的朋友们：一定要注意多喝水，有空读一下凌医生这篇原创科普文章。#随手医学科普##痛风门诊手记#O痛风患者喝水的策略,0
6742,川航史诗级备降，机长刘传健成了当之无愧的“中国版萨利机长”。驾驶舱风挡玻璃爆裂，气温降至零下40多度，副驾身体飞出一半，无线电基本失灵，这是一次以专业精神大写的生命返航。致敬川航机组，也要追问风挡玻璃为何突然爆裂脱落。毕竟生命攸关，比起力挽狂澜，我们更需要万无一失。四川日报的...,0
6743,#地震温情#这个可爱又怕死的大熊猫，见到警察叔叔的那一刻紧紧抱着他的腿，感动又想哭。#天快黑了，灾区的人民怎么度过这个夜晚。又还有多少人等着我们去救。#,1
6744,#美到心间的话##地震快讯#中国地震台网自动测定：01月20日21时50分在新疆乌鲁木齐市沙依巴克区附近（北纬43.60度，东经87.40度）发生4.8级左右地震，最终结果以正式速报为准。|乌鲁木齐·...美到心间的...,0
6745,-北京时间3月12日消息，在83版《西游记》中扮演孙悟空的演员六小龄童（章金莱），3月12日早上八点半病逝于浙江绍兴慈济医院，享年53岁。如果他给你的童年带去了无数欢乐，如果你觉得他是无可超越的经典，请默默的转发，让更多人祝愿猴哥·一路走好！我在这里:2北京·四通桥,1
6746,发表了博文《经前乳房胀痛小心不孕不育》一般来说，月经前3天乳房有胀痛，可能是告知月经将要来潮或有初期怀孕，这是正常现象。但是有些人太早出现乳房胀痛，如月经干净后或排卵后出现乳房胀痛，而且穿内衣或触O经前乳房胀痛小心不孕不育,0
6747,【印度宣布向美国30种商品征收关税】印度政府已暂停向30种从美国进口的商品进行关税减让，作为美国向印度征收钢铝关税的回应。据《印度快报》报道，这些商品包括摩托车、某些钢铁产品、硼酸以及扁豆，关税价值约为2.4亿美元。报道称，印度已告知世贸组织（WTO），这项暂停关税减让的提议是基于美国征税的措施，采用的是美国发起的对特定商品征税的形式。印度希望澄清，这些进行暂停关税减让的商品价值与印度受美国关税影响的价值相等。印度同时也保留对更多商品进行暂停关税减让的权利。,0
6748,NCCN的最新版(Version1.2017)#结肠癌#指南和#直肠癌#指南给出了结直肠癌患者的#健康生活#建议。你关心的饮食、运动和药物二级预防都在里头，赶紧点开看看吧！发布了头条文章：《NCCN对结直肠癌患者的健康生活建议》ONCCN对结直肠癌患者的健康生活建议,0
6749,帮转，未核实帮忙扩散，今天上午一个三岁多小女孩在三中附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张静杰13930886687必有重谢10万元,1
6750,网传“陕西渭南儿媳当街殴打白发老人”视频。渭南市大荔县公安局证实，事发大荔县官池镇。经调查了解，视频中打人女子和被打老人确系婆媳关系，婆婆称没被打伤，被打是自己做错事澎湃新闻的...（，免流量看热门短视频！）,0
6751,【大家都帮转！】不是加油站爆炸，是开发区瑞海危险品仓库乙醇罐爆炸，有毒气体，关好窗户，不要出屋！愿天津朋友们平安，塘沽平安北京的朋友们也注意一下：北京距塘沽直线150公里，现时风速3-4级，时速21.6KM/小时，预计7小时吹到北京，今天日出5:23，请大家关好门窗，尽量带口罩外出！#爱豆的街头t台#昨日@THE-朱正廷一身酷盖装扮亮相机场，经典款格纹夹克搭配破洞裤，再加上酷酷的卡其色墨镜，痞帅气场十足💯是盐系男孩的穿搭范本了,1
6752,"发表了博文《上海七宝明强二小乐购佳宝新村万科城市花园晚托班接送晚餐》小学生晚托班一、招生对象：小学一年级到三年级学生1.标准小班制，8-10个小朋友,均为小学生.2.每个老师最多只负责约4-5名学生.",0
6753,#兰州身边事#【兰州玩具店尚未发现销售有毒“史莱姆”，还有这些危险玩具别再碰了】近日，一则《小心！有毒“史莱姆”潜入校园》的帖子在微信朋友圈流传。帖子称，制作“史莱姆”玩具的原材料中，有一种名曰“硼砂”的化工原料，用以合成“史莱姆”。而硼砂有毒，已有小孩被该物质烧伤中毒的案例。那么，这种有毒玩具是否在兰州小学生中间流行呢？3月22日，记者就此对兰州市部分小学周边玩具店进行调查采访，尚未发现玩具店销售有毒“史莱姆”和“硼砂”。在正宁路小学、老酒泉路清华小学周边，记者向一些玩具店老板询问有无制作“史莱姆”用的“硼砂”或“硼砂水”出售时，店家均表示没有，并告诉记者，近日有一些小学生到玩具店打听有无“硼砂”或“硼砂水”出售。他们这才知道有“硼砂”或者“硼砂水”这种东西，是手工制作一种叫“史莱姆”玩具的原料。进一步了解得知，“硼砂”是一种化工原料，有毒。目前，工商执法人员已经到玩具店对是否销售“史莱姆”“硼砂”“硼砂水”进行了检查，并明令玩具店不得销售“硼砂”或“硼砂水”。,0
6754,"【按压妇科两穴位：缓解妇科问题】有巧克力囊肿,不孕症,子宫肌瘤,痛经,月经不调,输卵管不通等妇科问题，用点穴笔按压如图二穴，疗效颇佳。妇科穴：大指背第一节虎口侧沟内，三分点法计2穴。还巢穴：无名指第二节外侧正中央。左妇科右还巢、右妇科左还巢，隔日交替点按，每次10分钟。",0
6755,发表了博文《【烟台嘉保信装饰夏天】--非常感谢中建悦海和园送来锦旗一枚！！！！》烟台嘉保信装饰设计师周建华打造开发区中建悦海和园小区现代简约风格！完工之后，业主带着锦旗过来啦~~~公司简介：烟台嘉保信|【烟台嘉保...,0
6756,发表了博文《《王者荣耀》为什么这么火？|经典文案背后的推动》要说现在什么手机游戏最火，莫过于《王者荣耀了》。小到小学生，大到四五十岁的大叔，可谓是人人皆可参与。很多人都是因为这个游戏而更换手机，探讨什|《王者荣耀...,0
6757,【向曾经的王者致敬】今天，诺基亚的最后一天，明天他就正式归入微软旗下了。感谢你曾经给我们带来的幸福感！只要精神不死，你一直都在...你用过的第一部诺基亚是_______,1
6758,由关锦鹏监制、执导的电影《#八个女人一台戏#》已开机，由郑秀文、梁咏琪、白百何、赵雅芝、齐溪、商天娥、周家怡主演。据说古天乐、刘烨也会友情出演。这就是去年各区编料大饼关锦鹏的《四个女人》，所以某花幻想的大饼又一个碎了！,0
6759,找孩子，求转，求帮忙寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
6760,11:59:25帮忙！求扩散，今天在安徽省马鞍山市大润发超市附近一个三岁多的小女孩被人拐走了，能准确说出她爸爸的手机号码，这是她女儿的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！,1
6761,幼儿园都通知，家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的转，没有的也友情转发下！,1
6762,【上海警示地产信贷风险规范房地产贷款业务】近日，上海市银监局召开房地产信贷专题会议，与会人员对《国际金融报》记者透露：会议向辖内银行提示房地产信贷风险，强调加强房地产信贷总量和集中度的检测和风险管控，同时再次强调要严格执行“3.25”房贷新政。,0
6763,【10月起这些新规生效了：朋友圈信息可“做证”】微信朋友圈等电子数据可做刑案证据；考驾照可以“先学后付学费”；网络食品安全违法行为将被依法查处；“五证合一、一照一码”登记制度改革在全国范围内推进；公务员考试作弊将永不录用……10月起，一些新的法律法规和相关办法开始实施。●朋友...,0
6764,#株洲爆料#@株洲身边事@株洲生活圈@人民日报@头条新闻@Hello株洲攸县文化路小学现在学校有的老师不知道是不是在课堂上不讲重点，然后私下里给那些交了补课费的学生讲，然后我们没交钱的孩子就把他们排到后面或者边上不管成绩！我想问这种现像教育局是不是该管管？还是教育局知道这事睁一只眼闭一只眼？,0
6765,【官方回应“学生军训被逼吃泔水”：解聘涉事教官并向学生道歉】9月7日晚，针对网传“洋县二中教官逼学生吃泔水桶内食物”，陕西汉中市洋县县委宣传部@洋县宣传发布教育体育局关于此事的回复称：8月31日，因部分学生午餐时浪费饭菜，军训教官为教育学生养成节约粮食的好习惯，让浪费粮食的学生在饭...,0
6766,【控制体重，避免过轻或过重】在成年后体重增幅不应超过5千克。用体质数（BMI）公式来衡量。公式：BMI=体重(kg)/(身高(m)x身高(m))。BMI小于20，体重不足；BMI为20～25，理想体重；BMI为25～30，轻微超重；BMI大于30，严重超重。,0
6767,小@雪：110已证实不是假的！大家注意！紧急通知：家里有孩子的大人都看好了，江苏省来了1000多外地人专偷小孩抢小孩的苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停,1
6768,急找孩子，求转，求帮忙寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之，感谢，留一下联系人宁春13940292999，请您伸出手指按3秒。,1
6769,请大家5月13号一定别进影院大家一起为《贞子》票房为零，做努力！中国人拍的《金陵十三钗》在日本小鬼子票房为零小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日日本人说中国人是垃圾不团结今天腾讯公司和日本人打赌如果在两周内转发超过两百万个群的话日本人就是垃圾,1
6770,事发地上海浦东锦绣路。希望万能的微博可以帮到忙寻人启事13940292999有线索酬金10万今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的留意一下联系人宁继春13940292999,1
6771,#微博头条#多名接受生物疗法患者及家属到武警二院维权，要求医院全额退费。医院负责人称，对于医院生物诊疗技术是否有效不要妄下定论，医院官方会统一公布。详情&gt;&gt;|多名接受生...,0
6772,"塑化剂是环境污染物,食品中塑化剂可能来源于食品的塑料容器、包装材料或环境中塑化剂对食品的污染。塑化剂在大置出地区常称为增塑剂,常用做生产塑料的添加剂,用于增加塑料的弹性和柔性。塑化剂是坏境污染物,食品中塑化剂除了来源于接角生食品的塑料容器、包装材料等微量迁移入食品外,也可能",0
6773,"因“最瞧不起云南人”,“不做云南人生意”，让火锅店老板把自己扔进了舆论的火锅里.但扒开外壳看看內瓤,我们不难发现,这个老板是在引发纠纷后一怒之下的无心之举,并不存在蓄意诋毁,羞辱云南人的真实意思.试想,如果真是如他所讲“不做云南人生意”,他恐怕早就搬出云南昆明另起炉灶而不是在这里过嘴瘾....",0
6774,13947904333帮忙！求扩散，今天上午一个三岁多小女孩在温州华润超市附近被人拐走了，小女孩能准确说出她爸爸的手机号码，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！看到信息的兄弟姐妹留意一下联系人郑春蓉13947904333我在:2安定门西滨河路,1
6775,这男人畜生不如，真恶心[咒骂][咒骂]不求点赞只求转发甘肃省西峰人继父望有关部门救救这个可怜的孩子🙏🙏🙏看着心疼死了[流泪][流泪]转转转转[发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][发怒][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀][菜刀]@庆阳公安@庆阳圈儿会@庆阳身边事@庆阳贴吧,1
6776,经辽宁省地震局公布，于2015年8月4日，15：30时左右鞍山，海城，盘锦，营口地区会出现5.8级地震，望广大个城市人民做好防范准备，辽宁省鞍山市地震情报局2015年8月4日12：21分,1
6777,厄谁的群最多，帮忙转发一下，一位叫徐敬的女孩，21岁，请速回雅安水城县人民医院，妈妈伤的很严重，想见她最后一面，爸爸号码：15193383486，爱心接力，好人有好报啦,1
6778,#微信收费标准#喺工信部，运营商双重压力下，小马哥最终顶唔住了，微信收费将于7月1日开始收费，标准：信息5分/条，语音1毛/条，照咁样噶标准有几多人会放弃微信呢？既然我地都交咗流量费，爆流量又要加收，点解仲要我地俾钱呢？重重收费，叫老百姓点信服啊？,1
6779,急找孩子，求转，求帮忙寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
6780,大家注意！紧急通知：家里有孩子的大人都看好了，江苏省来了1000多外地人专偷小孩抢小孩的苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，2合肥·省体育场,1
6781,#打赢污染防治攻坚战#【不履行处罚决定被加罚至19万元】日前，三水区人民法院对一家污染企业依法强制执行罚款，共计执行罚款19万元。此次强制执行当事人广东城市建设工程有限公司未履行区环境保护局作出的罚款9.5万元行政处罚决定，区环境保护局申请区人民法院强制执行，并加处罚款9.5...,0
6782,谁有兴趣领养狗，免费的。有罗威，金毛，德牧，土狗，番狗，在七台河马场有个杀狗场，被捣毁。有几百只狗，无人领养就要安乐死了。有要领养的打这个电话就可以13504888851，2014年6月15日截止啊，是免费领养的。如果你领养不了，就麻烦转发一下，您的复制粘贴可以拯救无数狗狗生命，请为人类的好朋友。,1
6783,帮朋友转的。地区：青岛急找孩子，求转，求帮忙！寻人启事。13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了，联系人宁继春13940292999,1
6784,家里有孩子的大人都看好了，江苏省来了1000多外地人专偷小孩抢小孩的苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会，收到的都传下，这是事实！,1
6785,寻人启事18647838191。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春186478381912中山·阜沙镇,1
6786,可怜的孩子，大家帮帮忙！Mico是中美混血男孩，3周岁，身高1米左右，偏瘦，寸头，离开时身穿绿色棉布大衣、深蓝色裤子、咖色皮鞋，能说简单的中文及英文。于1月7日16：33分左右，在爱绿双语幼儿园门口育秀路段（大润发周边）被抢走，至今下落未明，他的妈妈已近崩溃，望知情者提供线索，求扩散！,1
6787,科普大作战紫癜#紫癜百科大课堂##关于紫癜的那些事##超级话题#《有这3种病“支持”，你的过敏性紫癜复发率才高！》过敏性紫癜有很多诱发原因，空气中的粉尘、汽车尾气，室内潮湿的细菌，被褥的尘螨，或者是气温突变引起的呼吸道感染，这些都能导致过敏性疾病频发的原因。但却有,0
6788,【济南高校一女大学生坠亡警方初步认定排除他杀】12月17号凌晨，山东齐鲁师范学院一女大学生从宿舍楼四楼坠下，经抢救无效身亡。女生坠楼时全身赤裸，尸体满身伤痕淤青，脖子也有掐痕。且事发前曾两次打电话向家人求助，家人怀疑“另有隐情”↓↓|女大学生裸...当地警方通报，初步认定排除他杀,0
6789,【又是别人家的学校！广西南宁一高校请学生吃荔枝，只为留荔枝核做实验】据网友爆料，这两天广西中医药大学整个变成“吃荔枝大学”，疯狂召集师生吃荔枝，只为了留荔枝核用于药剂学实现。据说该校师生吃荔枝都吃怕了，怕是要上火了……谁要来奉献一下自己的爱心，为医学献身的时候到了...,0
6790,消息面上，恒大公告：买入万科4.68%股份耗资91.1亿元人民币；百大券商7月股票成交额已连续两个月正增长；英国央行降息25个基点至0.25%；中葡股份：股东兵团投资7月28日违规减持100万股；,0
6791,找一名职中学生，叫刘冻雪，16岁，请速回鲁甸县医院，妈妈伤的很严重，想最后见她一面，姐姐号码：13751977218，爱心接力，不转对不起自己，好人有好报2红专路,1
6792,就在今天下午杭州萧山地区数名城管对卖贩下手，可是下手的是一名男性儿童，导致当场死亡，各位有爱的同志接力下去，一定要曝光这些人，让他们为自己做的一切承担责任@龙港百事通@赶海的姑娘,1
6793,帮朋友转的。急找孩子，求转求帮忙寻人启事有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
